InformationDate,EnergyClassifier,DataSource,Location,Product,Fuel_Price
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1197
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),657.028
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),1847
December 2015,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1137.49
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1229.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1247.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1132.09
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1229.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),855.928
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),2221.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2039.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1206.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1206.0
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1106.89
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1101.49
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
December 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),805.728
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1258.37
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1297.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1319.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1254.97
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),970.728
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),2386.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1297.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2204.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),924.828
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1228.37
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1231.77
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1282.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1282.0
December 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1178.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1166.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1166.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1119.65
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),824.128
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2056.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1114.25
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1178.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1138.95
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1144.35
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1201.0
December 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2271.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1479.94
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2038.17
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2073.57
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2311.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2271.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3595.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1994.57
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2232.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2232.00
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1959.17
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1380.74
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3299.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1980.49
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1370.56
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1949.09
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2211.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2211.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2691.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2283.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2243.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2243.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2950.00
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2052.69
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2021.29
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1463.06
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2452.44
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3553.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3311.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2477.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2477.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,2396.64
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,2387.24
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1763.088
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2499.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2499.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2542.00
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2461.84
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1842.288
August 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1758
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1502.7
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,881.59
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2775
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1811
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1811
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1830
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1566.6
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1564.2
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,963.49
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3010
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1505.1
August 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1758
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1488.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1447.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1447.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1292.66
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1288.26
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,661.728
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2348.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1352.96
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2573.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,742.828
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1348.56
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1517.0
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1488.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1433.21
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1592.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1437.61
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,914.678
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2555.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1572.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1528.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1379.01
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1528.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1383.41
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,847.478
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2342.0
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1572.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1396.43
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,892.588
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1392.03
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1544.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1544.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2372.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1603.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1581.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1581.0
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1445.23
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
August 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1440.83
